Name,State Land,Latitude,Longitude,Address,Town,County,,
West Cameron Road Campsite,Cameron State Forest,42.24373081,-77.40996602,5303 W Cameron Rd PAR,Cameron,Steuben,,
West Cameron Road Campsite #2,Cameron State Forest,42.24891078,-77.41173487,5071 Stone House Rd,Cameron,Steuben,,
West Cameron Road Campsite #3,Cameron State Forest,42.24226153,-77.40812929,5303 W Cameron Rd PAR,Cameron,Steuben,,
West Cameron Road Campsite #5,Cameron State Forest,42.23791325,-77.40308844,5303 W Cameron Rd PAR,Cameron,Steuben,,
Canaseraga State Forest Right Fork Parking Lot Campsite,Canaseraga State Forest,42.48632573,-77.78286078,11363 White Rd,Ossian,Livingston,,
Left Fork Parking Lot Campsite,Canaseraga State Forest,42.48631481,-77.76225177,11657 White Rd,Ossian,Livingston,,
Right Fork Parking Lot Campsite,Canaseraga State Forest,42.48675025,-77.78264781,11363 White Rd,Ossian,Livingston,,
Sawdey Road Campsite,Catlin State Forest,42.2297604,-76.9170514,256 Sawdey Rd,Catlin,Chemung,,
Cattaraugus State Forest Designated Camp Site,Cattaraugus State Forest,42.32546036,-78.82169053,544 W Hill Rd AOR,Mansfield,Cattaraugus,,
Cattaraugus State Forest Designated Camp Site,Cattaraugus State Forest,42.3250162,-78.82159162,544 W Hill Rd AOR,Mansfield,Cattaraugus,,
Cattaraugus State Forest Designated Camp Site,Cattaraugus State Forest,42.32364511,-78.82005057,544 W Hill Rd AOR,Mansfield,Cattaraugus,,
Campsite,Cattaraugus State Forest,42.32383847,-78.81981284,544 W Hill Rd AOR,Mansfield,Cattaraugus,,
Campsite,Cattaraugus State Forest,42.32524535,-78.82172344,544 W Hill Rd AOR,Mansfield,Cattaraugus,,
Campsite,Cattaraugus State Forest,42.32545276,-78.82246617,544 W Hill Rd AOR,Mansfield,Cattaraugus,,
Elmer's Spring Primitive Campsite,Charles E. Baker State Forest,42.75360573,-75.37922936,9389 Truck Trl 7 CR,Brookfield,Madison,,
Firetower Campsite #1,Charles E. Baker State Forest,42.7653055,-75.38675183,9389 Truck Trl 7 CR,Brookfield,Madison,,
Firetower Campsite #2,Charles E. Baker State Forest,42.76438655,-75.38652102,9389 Truck Trl 7 CR,Brookfield,Madison,,
Lost Pond Primitive Campsite,Charles E. Baker State Forest,42.75968221,-75.39674531,9255 Brown Rd,Brookfield,Madison,,
Campsite,Charles E. Baker State Forest,42.77480883,-75.38191838,865 Truck Trail 8,Brookfield,Madison,,
Campsite,Charles E. Baker State Forest,42.77503208,-75.38168487,865 Truck Trail 8,Brookfield,Madison,,
Campsite,Charles E. Baker State Forest,42.77485923,-75.38162789,865 Truck Trail 8,Brookfield,Madison,,
Campsite,Charles E. Baker State Forest,42.79302519,-75.40626326,1700 Moscow Rd,Brookfield,Madison,,
Campsite,Charles E. Baker State Forest,42.79395212,-75.40510576,1700 Moscow Rd,Brookfield,Madison,,
Campsite,Charles E. Baker State Forest,42.77499983,-75.38147217,865 Truck Trail 8,Brookfield,Madison,,
Campsite,Charles E. Baker State Forest,42.77459643,-75.38136903,865 Truck Trail 8,Brookfield,Madison,,
Campsite,Charles E. Baker State Forest,42.77475376,-75.38113512,865 Truck Trail 8,Brookfield,Madison,,
Campsite,Charles E. Baker State Forest,42.77502551,-75.38118152,865 Truck Trail 8,Brookfield,Madison,,
Campsite,Charles E. Baker State Forest,42.77524764,-75.38128355,865 Truck Trail 8,Brookfield,Madison,,
Trail 17 Lean-To,Charles E. Baker State Forest,42.74665308,-75.37972552,451 Truck Trl 1,Brookfield,Madison,,
Woodland Pond Lean-To,Charles E. Baker State Forest,42.76272338,-75.37961951,9389 Truck Trl 7 CR,Brookfield,Madison,,
Designated Camp Sites,Chautauqua Gorge State Forest,42.24019406,-79.58607099,8100 Hannum Rd,Chautauqua,Chautauqua,,
Designated Camp Sites,Chautauqua Gorge State Forest,42.23977369,-79.58411694,8100 Hannum Rd,Chautauqua,Chautauqua,,
Designated Camp Sites,Chautauqua Gorge State Forest,42.23984173,-79.5859819,8100 Hannum Rd,Chautauqua,Chautauqua,,
Designated Camp Sites,Chautauqua Gorge State Forest,42.24009574,-79.58321285,8100 Hannum Rd,Chautauqua,Chautauqua,,
Designated Camp Sites,Chautauqua Gorge State Forest,42.24006037,-79.58108052,250 Mile Marker 2.50 ATV Trl,Chautauqua,Chautauqua,,
Designated Camp Sites,Chautauqua Gorge State Forest,42.24020362,-79.58684646,8100 Hannum Rd,Chautauqua,Chautauqua,,
Designated Camp Sites,Chautauqua Gorge State Forest,42.24049102,-79.58240409,8100 Hannum Rd,Chautauqua,Chautauqua,,
Designated Camp Sites,Chautauqua Gorge State Forest,42.24016999,-79.58704113,8100 Hannum Rd,Chautauqua,Chautauqua,,
Campsite 1,Chazy Highlands State Forest,44.729726,-73.81237351,886 Wilfred King Rd,Dannemora,Clinton,,
Campsite 2,Chazy Highlands State Forest,44.73000767,-73.81281017,886 Wilfred King Rd,Dannemora,Clinton,,
Gate Road Campsite 1,Chazy Highlands Wild Forest,44.69999283,-73.9807494,45 Depot St Apartment 2,Bellmont,Franklin,,
Gate Road Campsite 2,Chazy Highlands Wild Forest,44.69877947,-73.98186897,45 Depot St Apartment 2,Bellmont,Franklin,,
Goldsmith Road Campsite,Chazy Highlands Wild Forest,44.55254363,-74.03607359,117 Goldsmith Rd,Franklin,Franklin,,
Lost Channel Campsite,Chazy Highlands Wild Forest,44.56035891,-74.00637217,565 Goldsmith Rd,Franklin,Franklin,,
Cinnamon Lake Parking Lot Campsite,Cinnamon Lake State Forest,42.28362111,-77.01416819,1507 Hornby Rd,Orange,Schuyler,,
Hornby Road Haul Road Campsite,Cinnamon Lake State Forest,42.28997633,-77.02366667,1346 Coon Hollow Rd,Orange,Schuyler,,
Unnamed,Cinnamon Lake State Forest,42.27736741,-77.03102155,1176 Hornby Rd,Orange,Schuyler,,
Clapper Hollow Campsite,Clapper Hollow State Forest,42.52822733,-74.64200389,460 Meade Rd,Jefferson,Schoharie,,
Clapper Hollow Lean-To,Clapper Hollow State Forest,42.52820123,-74.64200436,460 Meade Rd,Jefferson,Schoharie,,
Leanto,Cobb Brook State Forest,43.34454465,-75.67222033,10011 Taberg Florence Rd,Annsville,Oneida,,
Campsite,Cold Creek State Forest,42.51223738,-78.22761227,8459 Washburn Rd,Centerville,Allegany,,
Campsite,Cold Creek State Forest,42.51278951,-78.22124446,8459 Washburn Rd,Centerville,Allegany,,
Campsite,Cold Creek State Forest,42.51084147,-78.21375991,11590 County Road 36,Centerville,Allegany,,
Campsite,Cole Hill State Forest,42.59573112,-74.11646525,152 Game Farm Rd,Berne,Albany,,
Campsite,Colgate Lake Wild Forest,42.23957538,-74.12268344,525 Colgate Rd,Jewett,Greene,,
Campsite,Colgate Lake Wild Forest,42.241209,-74.114671,653 Colgate Rd,Jewett,Greene,,
Campsite,Colgate Lake Wild Forest,42.24111785,-74.11675629,653 Colgate Rd,Jewett,Greene,,
Campsite,Colgate Lake Wild Forest,42.2396379,-74.12338005,525 Colgate Rd,Jewett,Greene,,
Campsite,Colgate Lake Wild Forest,42.239191,-74.124054,525 Colgate Rd,Jewett,Greene,,
Campsite,Colgate Lake Wild Forest,42.23917252,-74.12235231,525 Colgate Rd,Jewett,Greene,,
Colgate Lake Ada Primitive Campsite,Colgate Lake Wild Forest,42.23937919,-74.12044736,524 Colgate Rd,Jewett,Greene,,
Colgate Lake Ada Primitive Campsite,Colgate Lake Wild Forest,42.23937919,-74.12044736,524 Colgate Rd,Jewett,Greene,,
Campsite,Connecticut Hill Wma,42.3773225,-76.663928,70 Tower Rd,Newfield,Tompkins,,
Campsite,Connecticut Hill Wma,42.3773196,-76.6639267,70 Tower Rd,Newfield,Tompkins,,
Coon Hollow Rd Campsite,Coon Hollow State Forest,42.29213356,-77.00421614,1511 Coon Hollow Rd,Orange,Schuyler,,
Coyle Hill State Forest Designated Camp Site,Coyle Hill State Forest,42.27005986,-78.10751081,6359 Middle Rd,Belfast,Allegany,,
Coyle Hill State Forest Designated Camp Site,Coyle Hill State Forest,42.25801638,-78.1002413,6145 Kleinbeck Rd,Friendship,Allegany,,
Coyle Hill State Forest Designated Camp Site,Coyle Hill State Forest,42.25434919,-78.11076546,5532 Pigtail Rd,Friendship,Allegany,,
Coyle Hill State Forest Designated Camp Site,Coyle Hill State Forest,42.25324729,-78.11273812,5532 Pigtail Rd,Friendship,Allegany,,
Campsite,Coyle Hill State Forest,42.25853836,-78.10075019,6145 Kleinbeck Rd,Friendship,Allegany,,
Campsite,Coyle Hill State Forest,42.25436921,-78.11219142,5532 Pigtail Rd,Friendship,Allegany,,
Campsite,Coyle Hill State Forest,42.2522998,-78.11275981,5532 Pigtail Rd,Friendship,Allegany,,
Bear Mountain Lean-To,Cranberry Lake Wild Forest,44.19909878,-74.81487907,255 F Lone Pine Rd,Clifton,St. Lawrence,,
Burntbridge Pond Lean-To,Cranberry Lake Wild Forest,44.21057292,-74.71815278,930 Massawepie Rd,Colton,St. Lawrence,,
Cranberry Lake Campsite 10,Cranberry Lake Wild Forest,44.19136829,-74.78490914,243 Lone Pine Rd,Colton,St. Lawrence,,
Cranberry Lake Campsite 12,Cranberry Lake Wild Forest,44.17056741,-74.78895863,"1 Barber Pt CR, CBD",Clifton,St. Lawrence,,
Cranberry Lake Campsite 13,Cranberry Lake Wild Forest,44.17127711,-74.78206603,"54 R Barber Pt CR, CBD",Colton,St. Lawrence,,
Cranberry Lake Campsite 14,Cranberry Lake Wild Forest,44.17150526,-74.77593793,"54 R Barber Pt CR, CBD",Colton,St. Lawrence,,
Cranberry Lake Campsite 15,Cranberry Lake Wild Forest,44.16822534,-74.7734196,"54 R Barber Pt CR, CBD",Colton,St. Lawrence,,
Cranberry Lake Campsite 16,Cranberry Lake Wild Forest,44.16717752,-74.77376142,"54 R Barber Pt CR, CBD",Colton,St. Lawrence,,
Cranberry Lake Campsite 2,Cranberry Lake Wild Forest,44.18572805,-74.80813114,243 Lone Pine Rd,Clifton,St. Lawrence,,
Cranberry Lake Campsite 4,Cranberry Lake Wild Forest,44.18648728,-74.79967372,243 Lone Pine Rd,Clifton,St. Lawrence,,
Cranberry Lake Campsite 5,Cranberry Lake Wild Forest,44.18845339,-74.79665255,243 Lone Pine Rd,Clifton,St. Lawrence,,
Cranberry Lake Campsite 6,Cranberry Lake Wild Forest,44.20280349,-74.77761155,7326 State Route 3,Colton,St. Lawrence,,
Cranberry Lake Campsite 6 B,Cranberry Lake Wild Forest,44.20361084,-74.7782246,7326 State Route 3,Colton,St. Lawrence,,
Cranberry Lake Campsite 7,Cranberry Lake Wild Forest,44.19525218,-74.78186023,243 Lone Pine Rd,Colton,St. Lawrence,,
Cranberry Lake Campsite 8,Cranberry Lake Wild Forest,44.19422113,-74.78188129,243 Lone Pine Rd,Colton,St. Lawrence,,
Cranberry Lake Campsite 9,Cranberry Lake Wild Forest,44.19349139,-74.78370821,243 Lone Pine Rd,Colton,St. Lawrence,,
Cranberry Lake Primitive Campsite 19,Cranberry Lake Wild Forest,44.17025053,-74.82678431,243 Lone Pine Rd,Clifton,St. Lawrence,,
Cranberry Lake Primitive Campsite 20,Cranberry Lake Wild Forest,44.16854389,-74.82431827,243 Lone Pine Rd,Clifton,St. Lawrence,,
Cranberry Lake Primitive Campsite 21,Cranberry Lake Wild Forest,44.16556136,-74.82501765,243 Lone Pine Rd,Clifton,St. Lawrence,,
Cranberry Lake Primitive Campsite 22,Cranberry Lake Wild Forest,44.16519843,-74.8279271,243 Lone Pine Rd,Clifton,St. Lawrence,,
Cranberry Lake Primitive Campsite 23,Cranberry Lake Wild Forest,44.16591717,-74.83118346,243 Lone Pine Rd,Clifton,St. Lawrence,,
Cranberry Lake Primitive Campsite 24,Cranberry Lake Wild Forest,44.16647055,-74.83303888,243 Lone Pine Rd,Clifton,St. Lawrence,,
Cranberry Lake Primitive Campsite 25,Cranberry Lake Wild Forest,44.16800041,-74.83695432,243 Lone Pine Rd,Clifton,St. Lawrence,,
Cranberry Lake Primitive Campsite 42,Cranberry Lake Wild Forest,44.15434302,-74.88012052,345 S Shore Rd,Clifton,St. Lawrence,,
Cranberry Lake Primitive Campsite 45,Cranberry Lake Wild Forest,44.17480233,-74.84478896,747 Columbian Rd,Clifton,St. Lawrence,,
Cranberry Lake Primitive Campsite 46,Cranberry Lake Wild Forest,44.17591511,-74.84792413,747 Columbian Rd,Clifton,St. Lawrence,,
Cranberry Lake Primitive Campsite43,Cranberry Lake Wild Forest,44.15313972,-74.87070182,345 S Shore Rd,Clifton,St. Lawrence,,
Curtis Pond,Cranberry Lake Wild Forest,44.15805349,-74.76023281,"54 R Barber Pt CR, CBD",Colton,St. Lawrence,,
Dead Creek Flow Primitive Campsite 39,Cranberry Lake Wild Forest,44.12546612,-74.88743658,287 S Shore Rd,Clifton,St. Lawrence,,
Dog Pond Campsite 1,Cranberry Lake Wild Forest,44.15619743,-74.72370118,"54 R Barber Pt CR, CBD",Colton,St. Lawrence,,
Inlet Flow Lean-To,Cranberry Lake Wild Forest,44.15339991,-74.88402907,266 E Ranger School Rd,Clifton,St. Lawrence,,
North Otter Brook Road Primitive Campsite,Cranberry Lake Wild Forest,44.16005478,-74.67730694,"1356 State Route 421 CR, AOR",Colton,St. Lawrence,,
Peavine Swamp Loop 1 Campsite,Cranberry Lake Wild Forest,44.18591354,-74.86651627,747 Columbian Rd,Clifton,St. Lawrence,,
Crystal Lake Campsite 1,Crystal Lake Wild Forest,41.86921872,-75.02341503,162 Tennanah Lake Rd,Fremont,Sullivan,,
Crystal Lake Campsite 10,Crystal Lake Wild Forest,41.87308262,-75.02943408,367 Tennanah Lake Rd,Fremont,Sullivan,,
Crystal Lake Campsite 11,Crystal Lake Wild Forest,41.87589802,-75.02821387,367 Tennanah Lake Rd,Fremont,Sullivan,,
Crystal Lake Campsite 3,Crystal Lake Wild Forest,41.86903009,-75.02404542,162 Tennanah Lake Rd,Fremont,Sullivan,,
Crystal Lake Campsite 4,Crystal Lake Wild Forest,41.86889064,-75.02458397,162 Tennanah Lake Rd,Fremont,Sullivan,,
Crystal Lake Campsite 5,Crystal Lake Wild Forest,41.86930636,-75.02462628,162 Tennanah Lake Rd,Fremont,Sullivan,,
Crystal Lake Campsite 6,Crystal Lake Wild Forest,41.86955284,-75.02504218,162 Tennanah Lake Rd,Fremont,Sullivan,,
Crystal Lake Campsite 7,Crystal Lake Wild Forest,41.87025836,-75.02620167,59 Tennanah Lake Rd,Fremont,Sullivan,,
Crystal Lake Campsite 8,Crystal Lake Wild Forest,41.87044437,-75.02649245,367 Tennanah Lake Rd,Fremont,Sullivan,,
Crystal Lake Campsite 9,Crystal Lake Wild Forest,41.87097391,-75.02645218,367 Tennanah Lake Rd,Fremont,Sullivan,,
Campsite,Daketown State Forest,43.1090198,-73.9218837,297 Coy Rd,Greenfield,Saratoga,,
Chestnut Lean-To,Danby State Forest,42.32704241,-76.49006087,398 Bald Hill Rd,Danby,Tompkins,,
Tamarack Lean-To,Danby State Forest,42.31764234,-76.42254425,2710 Danby Rd,Danby,Tompkins,,
Interior Lean- To,David A. Sarnoff Pine Barrens State Forest,40.89773961,-72.6606151,66 Topping Dr,Southampton,Suffolk,,
Azure Mtn. Campsite,Debar Mountain Wild Forest,44.53915112,-74.49187103,3722 Blue Mountain Rd,Waverly,Franklin,,
Buck Pond Site R1,Debar Mountain Wild Forest,44.51095969,-74.11924752,6 N Branch Rd AOR,Franklin,Franklin,,
Clarks Landing Campsite,Debar Mountain Wild Forest,44.63363433,-74.28256024,274 Cold Brook Rd,Duane,Franklin,,
Clear Pond Campsite,Debar Mountain Wild Forest,44.5889124,-74.28746826,10424 State Route 30,Duane,Franklin,,
Debar Meadows Campsite,Debar Mountain Wild Forest,44.59549505,-74.1782645,1844 County Route 26 AOR,Duane,Franklin,,
Debar Mountain Wild Forest Jones Pond Campsite #2,Debar Mountain Wild Forest,44.45643775,-74.18864346,586 County Route 31 CR,Brighton,Franklin,,
Debar Mountain Wild Forest Jones Pond Campsite #3,Debar Mountain Wild Forest,44.45534205,-74.18729565,586 County Route 31 Lot 32 CR,Brighton,Franklin,,
Debar Mountain Wild Forest Kushaqua Island Campsite,Debar Mountain Wild Forest,44.51664267,-74.11836703,516 Kushaqua Mud Pond Rd AOR,Franklin,Franklin,,
Debar Mountain Wild Forest Loon Lake Campsite,Debar Mountain Wild Forest,44.48864364,-74.16651173,429 Meenagha Mountain Rd,Brighton,Franklin,,
Debar Mountain Wild Forest Mtn. Pond Campsite #1,Debar Mountain Wild Forest,44.46842646,-74.27418867,8023 State Route 30,Brighton,Franklin,,
Debar Mountain Wild Forest Mtn. Pond Campsite #2,Debar Mountain Wild Forest,44.46899535,-74.27481581,8023 State Route 30,Brighton,Franklin,,
Debar Mountain Wild Forest Mtn. Pond Campsite #6,Debar Mountain Wild Forest,44.48046849,-74.28157062,8927 State Route 30,Brighton,Franklin,,
Debar Mountain Wild Forest Ranibow Lake Campsite,Debar Mountain Wild Forest,44.48193372,-74.17016826,114 Vosburgh Rd,Brighton,Franklin,,
Debar Mountain Wild Forest Ranibow Lake Campsite,Debar Mountain Wild Forest,44.48114774,-74.17321885,128 Vosburgh Rd,Brighton,Franklin,,
Debar Mountain Wild Forest Ranibow Lake Campsite,Debar Mountain Wild Forest,44.48109706,-74.16986975,114 Vosburgh Rd,Brighton,Franklin,,
Debar Mountain Wild Forest White Fathers Church Campsite,Debar Mountain Wild Forest,44.52037665,-74.1186327,516 Kushaqua Mud Pond Rd AOR,Franklin,Franklin,,
Debar Mountian Lean-To,Debar Mountain Wild Forest,44.5989257,-74.22859212,119 State Camp Rd CR,Duane,Franklin,,
East Brnch Des Cmpsite,Debar Mountain Wild Forest,44.63939434,-74.397401,3319 State Route 458,Santa Clara,Franklin,,
Grass Pond Lean-To,Debar Mountain Wild Forest,44.49185017,-74.25232273,8927 State Route 30,Brighton,Franklin,,
Hope Pond Campsite #1,Debar Mountain Wild Forest,44.51499239,-74.12830444,6 N Branch Rd AOR,Franklin,Franklin,,
Hope Pond Campsite #1,Debar Mountain Wild Forest,44.51530336,-74.12583799,6 N Branch Rd AOR,Franklin,Franklin,,
Hope Pond Campsite #2,Debar Mountain Wild Forest,44.51432513,-74.12437665,6 N Branch Rd AOR,Franklin,Franklin,,
Jones Pond Campsite #1,Debar Mountain Wild Forest,44.45695259,-74.18864948,586 County Route 31 CR,Brighton,Franklin,,
Jones Pond Campsite #2,Debar Mountain Wild Forest,44.45680725,-74.1880799,586 County Route 31 CR,Brighton,Franklin,,
Jones Pond Campsite #3,Debar Mountain Wild Forest,44.45641767,-74.18773493,586 County Route 31 Lot 28 CR,Brighton,Franklin,,
Jones Pond Campsite #4,Debar Mountain Wild Forest,44.45499083,-74.18741659,586 County Route 31 Lot 72 CR,Brighton,Franklin,,
Jones Pond Campsite #5,Debar Mountain Wild Forest,44.45402695,-74.18690594,586 County Route 31 Lot 72 CR,Brighton,Franklin,,
Jones Pond Campsite #6,Debar Mountain Wild Forest,44.45454957,-74.19181453,586 County Route 31 Lot 72 CR,Brighton,Franklin,,
Jones Pond Campsite #7,Debar Mountain Wild Forest,44.45217996,-74.19434235,586 County Route 31 Lot 72 CR,Brighton,Franklin,,
Kushaqua Island Campsite,Debar Mountain Wild Forest,44.51651508,-74.11733103,516 Kushaqua Mud Pond Rd AOR,Franklin,Franklin,,
Kushaqua Narrows Campsite,Debar Mountain Wild Forest,44.50360559,-74.12851425,68 Kushaqua Mud Pond Rd,Franklin,Franklin,,
Kushaqua Narrows Campsite,Debar Mountain Wild Forest,44.50463017,-74.1261507,68 Kushaqua Mud Pond Rd,Franklin,Franklin,,
Kushaqua North,Debar Mountain Wild Forest,44.52767917,-74.10680672,735 Kushaqua Mud Pond Rd AOR,Franklin,Franklin,,
Long Pond Designated Campsite,Debar Mountain Wild Forest,44.65007512,-74.49393392,585 Trim Rd AOR,Waverly,Franklin,,
Loon Lake Campsite,Debar Mountain Wild Forest,44.48880594,-74.16599894,429 Meenagha Mountain Rd,Brighton,Franklin,,
Mtn. Pond Campsite #1,Debar Mountain Wild Forest,44.46857259,-74.27485592,8023 State Route 30,Brighton,Franklin,,
Mtn. Pond Campsite #2,Debar Mountain Wild Forest,44.46977868,-74.27552146,8023 State Route 30,Brighton,Franklin,,
Mtn. Pond Campsite #3,Debar Mountain Wild Forest,44.47527531,-74.27630375,8927 State Route 30,Brighton,Franklin,,
Mtn. Pond Campsite #3,Debar Mountain Wild Forest,44.47667863,-74.27737729,8927 State Route 30,Brighton,Franklin,,
Mtn. Pond Campsite #4,Debar Mountain Wild Forest,44.47510264,-74.27533772,8927 State Route 30,Brighton,Franklin,,
Mtn. Pond Campsite #4,Debar Mountain Wild Forest,44.4771398,-74.27754895,8927 State Route 30,Brighton,Franklin,,
Mtn. Pond Campsite #5,Debar Mountain Wild Forest,44.4755818,-74.27565478,8927 State Route 30,Brighton,Franklin,,
Mtn. Pond Campsite #5,Debar Mountain Wild Forest,44.47702882,-74.27810978,8927 State Route 30,Brighton,Franklin,,
Mtn. Pond Campsite #6,Debar Mountain Wild Forest,44.48049804,-74.28075825,8927 State Route 30,Brighton,Franklin,,
Mtn. Pond Campsite #7,Debar Mountain Wild Forest,44.47809743,-74.27401355,8927 State Route 30,Brighton,Franklin,,
Osgood River Campsite #1,Debar Mountain Wild Forest,44.48503661,-74.23119024,432 White Pine Rd AOR,Brighton,Franklin,,
Osgood River Campsite #1,Debar Mountain Wild Forest,44.48329131,-74.2240468,432 White Pine Rd AOR,Brighton,Franklin,,
Osgood River Campsite #2,Debar Mountain Wild Forest,44.48449588,-74.22977,432 White Pine Rd AOR,Brighton,Franklin,,
Osgood River Campsite #2,Debar Mountain Wild Forest,44.4639722,-74.2311043,432 White Pine Rd AOR,Brighton,Franklin,,
Rainbow Narrows Campsite,Debar Mountain Wild Forest,44.50145781,-74.12790832,68 Kushaqua Mud Pond Rd,Franklin,Franklin,,
Ranibow Lake Campsite,Debar Mountain Wild Forest,44.48276621,-74.169856,114 Vosburgh Rd,Brighton,Franklin,,
Ranibow Lake Campsite,Debar Mountain Wild Forest,44.48183729,-74.17273236,128 Vosburgh Rd,Brighton,Franklin,,
Sheep Meadow Lean-To #1,Debar Mountain Wild Forest,44.51925864,-74.27105224,9336 State Route 30,Brighton,Franklin,,
Sheep Meadow Lean-To #2,Debar Mountain Wild Forest,44.51934655,-74.27116701,9336 State Route 30,Brighton,Franklin,,
